agency_cd,site_id,station_nm,site_tp_cd,lat,lon,coord_acy_cd,datum,elev_m,alt_acy_va,alt_datum_cd,huc8,interval,parm_cd,stat_cd,ts_id,date_begin,date_end,count_nu,geometry
USGS,11117000,SAN ANTONIO C NR OJAI CA,ST,34.42693937,-119.258445,F,NAD83,NA,NA,NA,18070102,dv,00060,00003,8433,1927-10-01,1932-09-29,1826,"c(-119.258445, 34.42693937)"
USGS,11118400,VENTURA R DIV NR VENTURA CA,ST,34.35833118,-119.310669,F,NAD83,NA,NA,NA,18070101,dv,00060,00003,8442,1969-10-01,2008-09-11,12749,"c(-119.310669, 34.35833118)"
USGS,11118501,VENTURA R NR VENTURA+ DIV. CA,ST,34.35222038,-119.3084466,F,NAD83,NA,NA,NA,18070101,dv,00060,00003,8447,1932-10-01,2007-09-29,27032,"c(-119.3084466, 34.35222038)"
USGS,11119530,FRANKLIN C A CARPINTERIA CA,ST,34.40416149,-119.519012,F,NAD83,NA,NA,NA,18060013,dv,00060,00003,8449,1970-10-01,1978-09-29,2921,"c(-119.519012, 34.40416149)"
USGS,11119660,SAN YSIDRO C A MONTECITO CA,ST,34.4499955,-119.6229084,F,NAD83,NA,NA,NA,18060013,dv,00060,00003,8450,1979-10-01,1983-09-29,1460,"c(-119.6229084, 34.4499955)"
USGS,11119700,SYCAMORE C A SANTA BARBARA CA,ST,34.4291634,-119.6773558,F,NAD83,NA,NA,NA,18060013,dv,00060,00003,8451,1970-10-01,1980-09-29,1100,"c(-119.6773558, 34.4291634)"
USGS,11119760,VICTORIA ST DRAIN A OUTLET NR SANTA BARBARA CA,ST,34.41944444,-119.711111,5,NAD83, 65, 25,NGVD29,18060013,dv,00060,00003,8457,1970-10-01,1978-10-02,2924,"c(-119.711111, 34.41944444)"
USGS,11119900,ATASCADERO C A PUENTE RD NR GOLETA CA,ST,34.43221936,-119.784305,F,NAD83,NA,NA,NA,18060013,dv,00060,00003,8459,1970-09-03,1972-09-30,759,"c(-119.784305, 34.43221936)"
USGS,11120700,CANADA HONDA C NR LOMPOC CA,ST,34.6013726,-120.5426667,F,NAD83,NA,NA,NA,18060013,dv,00060,00003,8479,1959-06-01,1962-09-29,1217,"c(-120.5426667, 34.6013726)"
USGS,11120800,CANADA HONDA C NR ARGUELLO CA,ST,34.59665054,-120.579057,F,NAD83,NA,NA,NA,18060013,dv,00060,00003,8480,1959-04-01,1962-09-29,1278,"c(-120.579057, 34.59665054)"
USGS,11121010,JAMESON LK RELEASE WEIR A JAMESON LAKE CA,ST,34.4922149,-119.507902,F,NAD83,NA,NA,NA,18060010,dv,00060,00003,8487,1970-10-01,2013-10-20,12801,"c(-119.507902, 34.4922149)"
USGS,11121900,GIBRALTAR DAM DIV WEIR A GIBRALTAR DAM CA,ST,34.5241613,-119.68708,F,NAD83,NA,NA,NA,18060010,dv,00060,00003,8488,1970-10-01,2020-11-15,15079,"c(-119.68708, 34.5241613)"
USGS,11122000,SANTA YNEZ R AB GIBRALTAR DAM NR SANTA BARBARA CA,LK,34.52610567,-119.6865245,F,NAD83,NA,NA,NA,18060010,dv,00060,00003,8489,1904-04-01,1918-09-29,2737,"c(-119.6865245, 34.52610567)"
USGS,11122010,GIBRALTAR DAM RELEASE WEIR A GIBRALTAR DAM CA,ST,34.52416133,-119.6873579,F,NAD83,NA,NA,NA,18060010,dv,00060,00003,8493,1988-10-01,2020-11-15,11284,"c(-119.6873579, 34.52416133)"
USGS,11124000,SANTA CRUZ C AB STUKE CN NR SANTA YNEZ CA,ST,34.62776698,-119.8620842,F,NAD83,NA,NA,NA,18060010,dv,00060,00003,8496,1947-05-01,1952-09-29,1676,"c(-119.8620842, 34.62776698)"
USGS,11125605,HILTON CYN C 0.25 MI BL BRADBURY DAM NR SANTA YNEZ,ST,34.58388889,-119.985,U,NAD83, 653,4.3,NAVD88,18060010,dv,00060,00003,257896,2016-12-07,2020-11-15,1425,"c(-119.985, 34.58388889)"
USGS,11126000,SANTA YNEZ R NR SANTA YNEZ CA,ST,34.5891552,-119.9887532,F,NAD83, 545.66,.05,NGVD29,18060010,dv,00060,00003,8507,1929-01-01,2009-09-29,20672,"c(-119.9887532, 34.5891552)"
USGS,11127000,SAN LUCAS C NR SANTA YNEZ CA,ST,34.5847103,-120.0384771,F,NAD83,NA,NA,NA,18060010,dv,00060,00003,8529,1952-10-01,1954-09-29,729,"c(-120.0384771, 34.5847103)"
USGS,11129000,NOJOQUI C NR BUELLTON CA,ST,34.59581965,-120.1926503,F,NAD83,NA,NA,NA,18060010,dv,00060,00003,8547,1952-10-01,1954-09-29,729,"c(-120.1926503, 34.59581965)"
USGS,11132000,SANTA YNEZ R BL SANTA RITA C NR LOMPOC CA,ST,34.6333172,-120.39266,F,NAD83,NA,NA,NA,18060010,dv,00060,00003,8554,1954-10-01,1962-09-29,2921,"c(-120.39266, 34.6333172)"
USGS,11133700,PURISIMA C NR LOMPOC CA,ST,34.69276037,-120.431829,F,NAD83,NA,NA,NA,18060010,dv,00060,00003,8568,1970-10-01,1975-10-01,1827,"c(-120.431829, 34.69276037)"
USGS,11135200,RODEO-SAN PASQUAL C NR LOMPOC CA,ST,34.644983,-120.5168326,F,NAD83,NA,NA,NA,18060010,dv,00060,00003,8573,1970-10-01,1972-09-29,730,"c(-120.5168326, 34.644983)"
USGS,11135250,SANTA YNEZ R A 13TH ST BRIDGE A VAFB NR LOMPOC CA,ST,34.67661667,-120.5533889,S,NAD83, 22,4.3,NAVD88,18060010,dv,00060,00003,8574,2004-06-10,2007-09-29,1102,"c(-120.5533889, 34.67661667)"
USGS,11135500,SANTA YNEZ R A BARRIER NR SURF CA,ST,34.68887119,-120.5857244,F,NAD83, 5.50, 20,NGVD29,18060010,dv,00060,00003,8575,1946-10-01,1965-09-29,6788,"c(-120.5857244, 34.68887119)"
USGS,11136040,HARRIS CANYON C NR ORCUTT CA,ST,34.77777778,-120.4316667,S,NAD83, 333,4.3,NAVD88,18060009,dv,00060,00003,226463,2016-12-15,2019-04-14,851,"c(-120.4316667, 34.77777778)"
USGS,11136050,SAN ANTONIO C AB BARKA SLOUGH CA,ST,34.7672035,-120.4337739,F,NAD83,NA,NA,NA,18060009,dv,00060,00003,8578,1984-10-01,1987-09-29,761,"c(-120.4337739, 34.7672035)"
USGS,11136400,WAGON RD C NR STAUFFER CA,ST,34.70887158,-119.2078883,F,NAD83,NA,NA,NA,18060007,dv,00060,00003,8585,1972-06-29,1978-09-29,2284,"c(-119.2078883, 34.70887158)"
USGS,11136480,REYES C NR VENTUCOPA CA,ST,34.69415014,-119.3181711,F,NAD83,NA,NA,NA,18060007,dv,00060,00003,8586,1972-07-27,1978-09-29,2256,"c(-119.3181711, 34.69415014)"
USGS,11136500,CUYAMA R NR VENTUCOPA CA,ST,34.68887277,-119.3578952,S,NAD83, 3500.00, 20,NGVD29,18060007,dv,00060,00003,8587,1945-09-30,2014-10-06,6581,"c(-119.3578952, 34.68887277)"
USGS,11136600,SANTA BARBARA CYN C NR VENTUCOPA CA,ST,34.82081299,-119.5573483,M,NAD83, 2960, 20,NGVD29,18060007,dv,00060,00003,8588,2009-10-01,2020-11-15,4064,"c(-119.5573483, 34.82081299)"
USGS,11136650,ALISO CYN C NR NEW CUYAMA CA,ST,34.9833102,-119.7759677,F,NAD83,NA,NA,NA,18060007,dv,00060,00003,8589,1963-10-01,1972-09-29,3287,"c(-119.7759677, 34.9833102)"
USGS,11137400,ALAMO C NR NIPOMO CA,ST,35.04858759,-120.3023792,F,NAD83,NA,NA,NA,18060007,dv,00060,00003,8592,1959-03-01,1978-02-01,6913,"c(-120.3023792, 35.04858759)"
USGS,11139000,LA BREA C NR SISQUOC CA,ST,34.852758,-120.1995967,F,NAD83, 550.00, 20,NGVD29,18060008,dv,00060,00003,8598,1943-10-01,1973-10-03,10961,"c(-120.1995967, 34.852758)"
USGS,11139350,FOXEN C NR SISQUOC CA,ST,34.8160919,-120.2248757,F,NAD83,NA,NA,NA,18060008,dv,00060,00003,8599,1965-10-01,1973-10-05,2927,"c(-120.2248757, 34.8160919)"
USGS,11139500,TEPUSQUET C NR SISQUOC CA,ST,34.87247964,-120.2445989,F,NAD83, 500.00, 20,NGVD29,18060008,dv,00060,00003,205357,1943-10-01,1987-09-29,16070,"c(-120.2445989, 34.87247964)"
USGS,11140600,BRADLEY DITCH NR DONOVAN RD A SANTA MARIA CA,ST-DCH,34.96664454,-120.4176628,F,NAD83,NA,NA,NA,18060008,dv,00060,00003,8603,1970-10-01,1999-09-30,8400,"c(-120.4176628, 34.96664454)"
USGS,11140800,BLOSSER DITCH NR DONOVAN RD A SANTA MARIA CA,ST-DCH,34.97886655,-120.4526644,F,NAD83,NA,NA,NA,18060008,dv,00060,00003,8604,1972-09-28,1976-10-01,1465,"c(-120.4526644, 34.97886655)"
USGS,11141300,ARROYO GRANDE NR ARROYO GRANDE CA,ST,35.1860866,-120.4996096,F,NAD83,NA,NA,NA,18060006,dv,00060,00003,8619,1958-07-01,1966-09-29,3013,"c(-120.4996096, 35.1860866)"
USGS,11141400,TAR SPRING C NR ARROYO GRANDE CA,ST,35.1321981,-120.5426675,F,NAD83,NA,NA,NA,18060006,dv,00060,00003,8620,1967-10-01,1979-09-29,4382,"c(-120.5426675, 35.1321981)"
USGS,11142240,PERRY C A CAMBRIA CA,ST,35.5652492,-121.0679684,F,NAD83,NA,NA,NA,18060006,dv,00060,00003,8626,1987-11-21,1989-07-11,599,"c(-121.0679684, 35.5652492)"
USGS,11142300,SAN SIMEON C NR CAMBRIA CA,ST,35.59969297,-121.1140822,F,NAD83,NA,NA,NA,18060006,dv,00060,00003,8627,1987-10-01,1989-07-11,650,"c(-121.1140822, 35.59969297)"
USGS,11142500,ARROYO DE LA CRUZ NR SAN SIMEON CA,ST,35.7171903,-121.2849258,F,NAD83,NA,NA,NA,18060006,dv,00060,00003,8628,1950-10-01,1979-09-29,10591,"c(-121.2849258, 35.7171903)"
USGS,11142550,SAN CARPOFORO C NR SAN SIMEON CA,ST,35.75691177,-121.3002047,F,NAD83,NA,NA,NA,18060006,dv,00060,00003,8629,1977-10-01,1978-09-30,365,"c(-121.3002047, 35.75691177)"
USGS,11142800,RAT C NR LUCIA CA,ST,36.09218444,-121.6185558,F,NAD83,NA,NA,NA,18060006,dv,00060,00003,8630,1960-10-01,1963-09-29,1094,"c(-121.6185558, 36.09218444)"
USGS,11143010,BIG SUR R A ANDREW MOLERA STATE PARK NR BIG SUR CA,ST,36.28666667,-121.8494444,S,NAD83, 10, 20,NGVD29,18060006,dv,00060,00003,8635,2010-10-22,2014-03-30,1206,"c(-121.8494444, 36.28666667)"
USGS,11145500,SALINAS R NR SANTA MARGARITA CA,ST,35.4088619,-120.5676661,F,NAD83,NA,NA,NA,18060005,dv,00060,00003,8646,1922-04-01,1949-09-29,6573,"c(-120.5676661, 35.4088619)"
USGS,11147600,HUERHUERO C NR CRESTON CA,ST,35.58413745,-120.5548865,F,NAD83,NA,NA,NA,18060005,dv,00060,00003,8659,1958-10-01,1972-09-29,5113,"c(-120.5548865, 35.58413745)"
USGS,11148000,ESTRELLA R NR PASO ROBLES CA,ST,35.6527477,-120.5079392,F,NAD83, 824.83, 10,NGVD29,18060004,dv,00060,00003,8662,1939-10-01,1941-09-29,730,"c(-120.5079392, 35.6527477)"
USGS,11149650,SULPHUR SPRINGS CYN NR JOLON CA,ST,36.0194116,-121.2385359,F,NAD83,NA,NA,NA,18060005,dv,00060,00003,8674,1967-10-01,1969-09-29,730,"c(-121.2385359, 36.0194116)"
USGS,11150800,COW C NR SAN ARDO CA,ST,36.17774209,-120.7968438,F,NAD83,NA,NA,NA,18060005,dv,00060,00003,8689,1960-10-01,1964-09-29,1460,"c(-120.7968438, 36.17774209)"
USGS,11151000,SAN LORENZO C NR KING CITY CA,ST,36.2596872,-121.0190779,F,NAD83,NA,NA,NA,18060005,dv,00060,00003,8690,1940-04-01,1942-09-29,912,"c(-121.0190779, 36.2596872)"
USGS,11151500,SAN LORENZO C A KING CITY CA,ST,36.20968825,-121.1190839,F,NAD83,NA,NA,NA,18060005,dv,00060,00003,8692,1942-10-01,1945-09-29,1095,"c(-121.1190839, 36.20968825)"
USGS,11152570,ALISAL C NR SALINAS CA,ST,36.6924599,-121.568832,F,NAD83,NA,NA,NA,18060005,dv,00060,00003,8720,1970-10-01,1974-09-29,1460,"c(-121.568832, 36.6924599)"
USGS,11152650,RECLAMATION DITCH NR SALINAS CA,ST-DCH,36.7049586,-121.7049475,F,NAD83, 16, 10,NGVD29,18060015,dv,00060,00003,8722,1970-10-01,2020-11-15,12347,"c(-121.7049475, 36.7049586)"
USGS,11153040,PACHECO C A DUNNEVILLE CA,ST,36.95994927,-121.4179906,F,NAD83,NA,NA,NA,18060002,dv,00060,00003,8725,1981-10-01,1985-09-29,1460,"c(-121.4179906, 36.95994927)"
USGS,11153790,UVAS C A SVEADAL CA,ST,37.0902258,-121.8046744,F,NAD83,NA,NA,NA,18060002,dv,00060,00003,8733,1972-10-01,1974-10-01,731,"c(-121.8046744, 37.0902258)"
USGS,11153800,ALEC CYN NR MORGAN HILL CA,ST,37.0832816,-121.7852292,F,NAD83,NA,NA,NA,18060002,dv,00060,00003,8734,1969-11-07,1972-05-03,515,"c(-121.7852292, 37.0832816)"
USGS,11154000,UVAS C NR MORGAN HILL CA,ST,37.06661475,-121.6927252,F,NAD83,NA,NA,NA,18060002,dv,00060,00003,8739,1930-10-01,1957-03-31,9679,"c(-121.6927252, 37.06661475)"
USGS,11154500,PAJARO R A SARGENT CA,ST,36.93328449,-121.5343853,F,NAD83,NA,NA,NA,18060002,dv,00060,00003,8742,1940-10-01,1941-09-30,365,"c(-121.5343853, 36.93328449)"
USGS,11156700,PESCADERO C NR PAICINES CA,ST,36.6944049,-121.3107646,F,NAD83,NA,NA,NA,18060002,dv,00060,00003,8749,1959-07-01,1970-10-07,4117,"c(-121.3107646, 36.6944049)"
USGS,11159400,GREEN VALLEY C NR CORRALITOS CA,ST,36.97689577,-121.7763403,F,NAD83,NA,NA,NA,18060002,dv,00060,00003,8763,1963-10-01,1967-09-29,1460,"c(-121.7763403, 36.97689577)"
USGS,11159500,PAJARO R A WATSONVILLE CA,ST,36.9056111,-121.7518889,S,NAD83, 24,4.3,NAVD88,18060002,dv,00060,00003,242907,1911-10-01,2020-11-15,2109,"c(-121.7518889, 36.9056111)"
USGS,11159700,APTOS C A APTOS CA,ST,36.9763396,-121.9024573,F,NAD83,NA,NA,NA,18060015,dv,00060,00003,8766,1958-10-01,1972-10-06,5120,"c(-121.9024573, 36.9763396)"
USGS,11159940,SOQUEL C NR SOQUEL CA,ST,37.03383789,-121.9441257,F,NAD83,NA,NA,NA,18060015,dv,00060,00003,8768,1968-10-01,1972-09-29,1460,"c(-121.9441257, 37.03383789)"
USGS,11160200,NEWELL C A BEN LOMOND CA,ST,37.09494746,-122.07413,F,NAD83,NA,NA,NA,18060015,dv,00060,00003,8776,1957-10-01,1960-12-31,1188,"c(-122.07413, 37.09494746)"
USGS,11160430,BEAN C NR SCOTTS VALLEY CA,ST,37.0552261,-122.0413516,F,NAD83,NA,NA,NA,18060015,dv,00060,00003,8781,1989-01-06,2007-09-29,6841,"c(-122.0413516, 37.0552261)"
USGS,11162000,SCOTT C NR DAVENPORT CA,ST,37.06078194,-122.2260805,F,NAD83,NA,NA,NA,18050006,dv,00060,00003,8795,1936-10-01,1941-09-29,1277,"c(-122.2260805, 37.06078194)"
USGS,11162722,SPRUCE BRANCH A SOUTH SAN FRANCISCO CA,ST,37.6460454,-122.4219169,F,NAD83, 5.50,12.,NGVD29,18050004,dv,00060,00003,8821,1965-03-01,1969-10-15,1690,"c(-122.4219169, 37.6460454)"
USGS,11162753,SAN MATEO C BL LO CRYSTAL SP RES NR SAN MATEO CA,ST,37.52944444,-122.3583333,S,NAD83, 160,12.,NGVD29,18050004,dv,00060,00003,8826,2008-09-12,2020-11-15,4448,"c(-122.3583333, 37.52944444)"
USGS,11162800,REDWOOD C A REDWOOD CITY CA,ST,37.44938279,-122.2335772,F,NAD83, 83.92, 10,NGVD29,18050004,dv,00060,00003,8842,1959-10-01,1997-10-20,13900,"c(-122.2335772, 37.44938279)"
USGS,11162900,SHARON C NR MENLO PARK CA,ST,37.4291056,-122.2182991,F,NAD83, 146.18, 10,NGVD29,18050004,dv,00060,00003,8843,1958-10-01,1969-10-16,4034,"c(-122.2182991, 37.4291056)"
USGS,11163000,LOS TRANCOS CN NR STANFORD UNIV CA,ST,37.38882898,-122.1871873,F,NAD83,NA,NA,NA,18050003,dv,00060,00003,8846,1930-10-01,1941-09-29,4017,"c(-122.1871873, 37.38882898)"
USGS,11163500,LOS TRANCOS C A STANFORD UNIV CA,ST,37.4121617,-122.1941319,F,NAD83,NA,NA,NA,18050003,dv,00060,00003,8848,1930-10-01,1941-09-29,4017,"c(-122.1941319, 37.4121617)"
USGS,11164000,LAGUNITA CN A STANFORD U CA,ST,37.4179949,-122.1885762,F,NAD83,NA,NA,NA,18050003,dv,00060,00003,8849,1930-10-01,1941-09-29,3986,"c(-122.1885762, 37.4179949)"
USGS,11165000,SAN FRANCISQUITO C A MENLO PARK CA,ST,37.44299438,-122.1760759,F,NAD83,NA,NA,NA,18050003,dv,00060,00003,8851,1934-12-01,1935-01-05,36,"c(-122.1760759, 37.44299438)"
USGS,11165500,SAN FRANCISQUITO C A PALO ALTO CA,ST,37.4543832,-122.1369083,F,NAD83,NA,NA,NA,18050003,dv,00060,00003,8852,1930-10-01,1941-09-29,4017,"c(-122.1369083, 37.4543832)"
USGS,11166500,STEVENS C NR CUPERTINO CA,ST,37.305498,-122.0746836,F,NAD83,NA,NA,NA,18050003,dv,00060,00003,8854,1930-10-01,1959-09-29,10591,"c(-122.0746836, 37.305498)"
USGS,11166550,STEVENS C A MOUNTAIN VIEW CA,ST,37.395,-122.0688889,S,NAD83, 70,2.5,NGVD29,18050003,dv,00060,00003,8855,2005-10-01,2009-09-29,1460,"c(-122.0688889, 37.395)"
USGS,11166575,PERMANENTE C NR MONTE VISTA CA,ST,37.3332751,-122.0880176,F,NAD83,NA,NA,NA,18050003,dv,00060,00003,205361,1984-10-01,1987-09-29,1094,"c(-122.0880176, 37.3332751)"
USGS,11166578,WF PERMANENTE C NR MONTE VISTA CA,ST,37.3329973,-122.100518,F,NAD83,NA,NA,NA,18050003,dv,00060,00003,205363,1984-10-01,1987-09-29,1094,"c(-122.100518, 37.3329973)"
USGS,11167700,ROSS C BL JARVIS RD NR SAN JOSE CA,ST,37.2632766,-121.8866208,F,NAD83,NA,NA,NA,18050003,dv,00060,00003,8870,1972-09-01,1974-09-29,757,"c(-121.8866208, 37.2632766)"
USGS,11167800,GUADALUPE R AB ALMADEN EXPRESSWAY A SAN JOSE CA,ST,37.28077615,-121.8796764,S,NAD83, 145,2.5,NGVD29,18050003,dv,00060,00003,8871,2003-10-01,2011-10-05,2819,"c(-121.8796764, 37.28077615)"
USGS,11168500,LOS GATOS C BL LOS GATOS CA,ST,37.23327749,-121.974124,F,NAD83,NA,NA,NA,18050003,dv,00060,00003,8876,1944-10-01,1953-09-29,3286,"c(-121.974124, 37.23327749)"
USGS,11169580,CALABAZAS C TRIB AT MT EDEN RD NR SARATOGA CA,ST,37.26910995,-122.0610717,F,NAD83,NA,NA,NA,18050003,dv,00060,00003,8884,1972-10-01,1978-09-29,2190,"c(-122.0610717, 37.26910995)"
USGS,11169616,CALABAZAS C A RAINBOW DRIVE NR CUPERTINO CA,ST,37.300776,-122.0266263,F,NAD83,NA,NA,NA,18050003,dv,00060,00003,8892,1973-10-01,1978-09-29,1825,"c(-122.0266263, 37.300776)"
USGS,11169860,COYOTE C BL COYOTE RES NR SAN MARTIN CA,ST,37.1229999,-121.5527193,F,NAD83, 680, 10,NGVD29,18050003,dv,00060,00003,223786,2017-11-29,2020-11-15,1083,"c(-121.5527193, 37.1229999)"
USGS,11170500,COYOTE C A COYOTE CA,ST,37.22911058,-121.7399488,F,NAD83,NA,NA,NA,18050003,dv,00060,00003,8900,1916-10-01,1923-09-29,2555,"c(-121.7399488, 37.22911058)"
USGS,11172000,COYOTE C A SAN JOSE CA,ST,37.3499409,-121.874677,F,NAD83,NA,NA,NA,18050003,dv,00060,00003,8902,1916-10-01,1917-09-30,365,"c(-121.874677, 37.3499409)"
USGS,11172365,ZONE 6 LINE B A WARM SPRINGS CA,ST,37.46966044,-121.9177358,S,NAD83, 40, 10,NGVD29,18050004,dv,00060,00003,8908,1999-10-01,2002-10-01,1097,"c(-121.9177358, 37.46966044)"
USGS,11172500,LAGUNA C A IRVINGTON CA,ST,37.5360477,-121.9607932,F,NAD83, 57,1.6,NAVD88,18050004,dv,00060,00003,8911,1916-10-01,1919-09-29,917,"c(-121.9607932, 37.5360477)"
USGS,11172955,ALAMEDA C BL DIV DAM NR SUNOL CA,ST,37.4986111,-121.7794444,S,NAD83, 840, 20,NGVD29,18050004,dv,00060,00003,8916,2010-10-01,2020-11-15,3699,"c(-121.7794444, 37.4986111)"
USGS,11173000,ALAMEDA C NR SUNOL CA,ST,37.50660238,-121.8032877,F,NAD83,NA,NA,NA,18050004,dv,00060,00003,8917,1911-10-01,1930-09-29,6939,"c(-121.8032877, 37.50660238)"
USGS,11173500,CALAVERAS C NR SUNOL CA,ST,37.50194444,-121.8183333,S,NAD83, 475, 20,NGVD29,18050004,dv,00060,00003,8924,1898-04-01,2020-11-15,17816,"c(-121.8183333, 37.50194444)"
USGS,11173800,INDIAN C NR SUNOL CA,ST,37.5611111,-121.7969444,S,NAD83, 680, 20,NGVD29,18050004,dv,00060,00003,8939,2014-03-12,2020-11-15,1812,"c(-121.7969444, 37.5611111)"
USGS,11174500,ALAMO C A DUBLIN CA,ST,37.7013188,-121.9191247,F,NAD83,NA,NA,NA,18050004,dv,00060,00003,8944,1914-10-01,1920-09-29,2191,"c(-121.9191247, 37.7013188)"
USGS,11174600,ALAMO CN NR PLEASANTON CA,ST-CA,37.69444444,-121.9194444,S,NAD83, 330, 20,NGVD29,18050004,dv,00060,00003,8945,1979-08-30,2020-11-15,3701,"c(-121.9194444, 37.69444444)"
USGS,11176090,ARROYO MOCHO A LIVERMORE CA,ST,37.67687486,-121.8143992,S,NAD83, 397, 10,NGVD29,18050004,dv,00060,00003,240097,1983-10-01,2019-04-30,1399,"c(-121.8143992, 37.67687486)"
USGS,11176100,ARROYO LAS POSITAS AB LIVERMORE CA,ST,37.69437417,-121.714674,F,NAD83,NA,NA,NA,18050004,dv,00060,00003,8954,1971-12-20,1974-06-30,924,"c(-121.714674, 37.69437417)"
USGS,11176140,ALTAMONT C NR LIVERMORE CA,ST,37.72298447,-121.7291189,F,NAD83,NA,NA,NA,18050004,dv,00060,00003,8955,1978-10-01,1980-05-17,595,"c(-121.7291189, 37.72298447)"
USGS,11176150,ARROYO LAS POSITAS NR LIVERMORE CA,ST,37.6977075,-121.8052322,F,NAD83,NA,NA,NA,18050004,dv,00060,00003,8963,1912-04-01,1930-09-29,5658,"c(-121.8052322, 37.6977075)"
USGS,11176350,ARROYO DE LA LAGUNA AB AV NR PLEASANTON CA,ST,37.66270908,-121.9063466,F,NAD83,NA,NA,NA,18050004,dv,00060,00003,8979,1974-10-01,1979-07-31,1653,"c(-121.9063466, 37.66270908)"
USGS,11179100,ALAMEDA C NR FREMONT CA,ST,37.56660245,-122.0016278,S,NAD83, 48, 10,NGVD29,18050004,dv,00060,00003,9039,2012-12-04,2020-11-15,2904,"c(-122.0016278, 37.56660245)"
USGS,11179500,CRANDALL C NR CENTERVILLE CA,ST,37.56938,-122.0302396,F,NAD83,NA,NA,NA,18050004,dv,00060,00003,9040,1916-10-01,1918-09-29,729,"c(-122.0302396, 37.56938)"
USGS,11180000,ALAMEDA C NR DECOTO CA,ST,37.5874348,-122.038573,F,NAD83,NA,NA,NA,18050004,dv,00060,00003,9041,1916-10-01,1919-09-29,1094,"c(-122.038573, 37.5874348)"
USGS,11180750,ALAMEDA C A UNION CITY CA,ST,37.5960455,-122.0552401,F,NAD83, 0.40,.01,NGVD29,18050004,dv,00060,00003,9044,1958-10-01,1973-09-29,5478,"c(-122.0552401, 37.5960455)"
USGS,11180965,CULL C BL CULL C DAM NR CASTRO VALLEY CA,ST,37.7021524,-122.05524,F,NAD83,NA,NA,NA,18050004,dv,00060,00003,9063,1978-10-01,1979-04-30,212,"c(-122.05524, 37.7021524)"
USGS,11181004,CASTRO VALLEY C A CASTRO VALLEY CA,ST,37.7115965,-122.0635737,F,NAD83,NA,NA,NA,18050004,dv,00060,00003,9067,1978-10-01,1980-09-29,730,"c(-122.0635737, 37.7115965)"
USGS,11181300,PERALTA C A OAKLAND CA,ST,37.78298369,-122.2194124,F,NAD83,NA,NA,NA,18050004,dv,00060,00003,9075,1972-10-01,1973-07-17,290,"c(-122.2194124, 37.78298369)"
USGS,11181335,CALDECOTT C A LK TEMESCAL AT OAKLAND CA,ST,37.8465931,-122.228857,F,NAD83,NA,NA,NA,18050002,dv,00060,00003,9077,1979-11-21,1981-09-29,526,"c(-122.228857, 37.8465931)"
USGS,11181400,WILDCAT C A RICHMOND CA,ST,37.96131246,-122.3602489,F,NAD83, 20.62,.01,NGVD29,18050002,dv,00060,00003,236049,1964-08-01,1975-09-29,4077,"c(-122.3602489, 37.96131246)"
USGS,11182030,RHEEM C A SAN PABLO CA,ST,37.9771453,-122.35386,F,NAD83, 13.63,.01,NGVD29,18050002,dv,00060,00003,9095,1960-12-01,1990-09-30,10896,"c(-122.35386, 37.9771453)"
USGS,11182800,SAN RAMON C NR WALNUT CREEK CA,ST,37.8771471,-122.0488513,F,NAD83,NA,NA,NA,18050001,dv,00060,00003,9099,1973-10-01,1992-09-30,6940,"c(-122.0488513, 37.8771471)"
USGS,11183700,LITTLE PINE C NR ALAMO CA,ST,37.88492448,-121.977738,F,NAD83,NA,NA,NA,18050001,dv,00060,00003,9103,1974-10-01,1989-10-24,5503,"c(-121.977738, 37.88492448)"
USGS,11184000,GALINDO C A CONCORD CA,ST,37.96658905,-122.026073,F,NAD83,NA,NA,NA,18050001,dv,00060,00003,9104,1954-10-01,1958-09-29,1460,"c(-122.026073, 37.96658905)"
USGS,11184500,PINE C A CONCORD CA,ST,37.9693668,-122.046907,F,NAD83,NA,NA,NA,18050001,dv,00060,00003,9105,1952-10-01,1960-09-29,2921,"c(-122.046907, 37.9693668)"
USGS,11185000,GRAYSON C NR HOOKSTON CA,ST,37.9513119,-122.085797,F,NAD83,NA,NA,NA,18050001,dv,00060,00003,9106,1954-10-01,1960-09-29,2191,"c(-122.085797, 37.9513119)"
USGS,11185100,GRAYSON C NR PACHECO CA,ST,37.95686727,-122.0732967,F,NAD83,NA,NA,NA,18050001,dv,00060,00003,9107,1954-07-01,1958-09-29,1552,"c(-122.0732967, 37.95686727)"
USGS,11185500,KERN R NO 3 CN NR KERNVILLE CA,ST,35.90550439,-118.467586,F,NAD83,NA,NA,NA,18030001,dv,00060,00003,213495,1921-04-01,2019-09-30,28308,"c(-118.467586, 35.90550439)"
USGS,11185600,PACKSADDLE CYN C NR FAIRVIEW CA,ST,35.94383727,-118.4759195,F,NAD83,NA,NA,NA,18030001,dv,00060,00003,236050,1959-10-01,1966-09-29,2556,"c(-118.4759195, 35.94383727)"
USGS,11186000,KERN R NR KERNVILLE (RIVER ONLY) CA,ST,35.94522615,-118.4775862,F,NAD83, 3620.00, 20,NGVD29,18030001,dv,00060,00003,213497,1960-10-01,2019-09-30,21549,"c(-118.4775862, 35.94522615)"
USGS,11186001,COMBINED FLOW OF KERN R AND KERN R NO 3 CA,ST,35.94522615,-118.4775862,F,NAD83,NA,NA,NA,18030001,dv,00060,00003,213499,1911-10-01,2019-09-30,39447,"c(-118.4775862, 35.94522615)"
