agency_cd,site_id,station_nm,site_tp_cd,lat,lon,coord_acy_cd,datum,elev_m,alt_acy_va,alt_datum_cd,huc8,interval,parm_cd,stat_cd,ts_id,date_begin,date_end,count_nu,total_yrs,total_post1980,comid,geometry
USGS,11172955,ALAMEDA C BL DIV DAM NR SUNOL CA,ST,37.4986111,-121.7794444,S,NAD83, 840, 20,NGVD29,18050004,dv,00060,00003,8916,2010-10-01,2020-11-17,3701,10,40,2809679,"c(-121.7794444, 37.4986111)"
USGS,11173500,CALAVERAS C NR SUNOL CA,ST,37.50194444,-121.8183333,S,NAD83, 475, 20,NGVD29,18050004,dv,00060,00003,8924,1898-04-01,2020-11-17,17818,122,40,2807009,"c(-121.8183333, 37.50194444)"
USGS,11173510,ALAMEDA C BL CALAVERAS C NR SUNOL CA,ST,37.5035472,-121.8246774,S,NAD83, 430, 20,NGVD29,18050004,dv,00060,00003,8928,1995-10-01,2020-11-17,8188,25,40,2806979,"c(-121.8246774, 37.5035472)"
USGS,11173575,ALAMEDA C BL WELCH C NR SUNOL CA,ST,37.5404908,-121.856345,S,NAD83, 300, 20,NGVD29,18050004,dv,00060,00003,8932,1999-10-01,2020-11-17,7718,21,40,2806865,"c(-121.856345, 37.5404908)"
USGS,11174000,SAN ANTONIO C NR SUNOL CA,ST,37.577434,-121.857734,S,NAD83, 271.56,.01,NGVD29,18050004,dv,00060,00003,8940,1912-01-01,2020-11-17,16392,108,40,2806745,"c(-121.857734, 37.577434)"
USGS,11176000,ARROYO MOCHO NR LIVERMORE CA,ST,37.62632039,-121.7046734,S,NAD83, 746.49,.01,NGVD29,18050004,dv,00060,00003,8949,1912-04-01,2002-01-16,20652,90,22,2806597,"c(-121.7046734, 37.62632039)"
USGS,11176090,ARROYO MOCHO A LIVERMORE CA,ST,37.67687486,-121.8143992,S,NAD83, 397, 10,NGVD29,18050004,dv,00060,00003,240097,1983-10-01,2019-04-30,1399,36,39,2806391,"c(-121.8143992, 37.67687486)"
USGS,11176200,ARROYO MOCHO NR PLEASANTON CA,ST,37.6904857,-121.8732899,S,NAD83, 335, 10,NGVD29,18050004,dv,00060,00003,240100,1962-09-01,2019-04-30,9159,57,39,2806357,"c(-121.8732899, 37.6904857)"
USGS,11176500,ARROYO VALLE NR LIVERMORE CA,ST,37.62326509,-121.7588418,F,NAD83, 510.44,.01,NGVD29,18050004,dv,00060,00003,8991,1912-04-01,2020-11-17,29815,108,40,2808553,"c(-121.7588418, 37.62326509)"
USGS,11176900,ARROYO DE LA LAGUNA A VERONA CA,ST,37.62659915,-121.8830126,S,NAD83, 280, 20,NGVD29,18050004,dv,00060,00003,9010,1912-04-01,2020-11-17,23603,108,40,2806611,"c(-121.8830126, 37.62659915)"
USGS,11177000,ARROYO DE LA LAGUNA NR PLEASANTON CA,ST,37.61521066,-121.8816236,F,NAD83, 251.40,.01,NGVD29,18050004,dv,00060,00003,9013,1912-04-01,2003-12-31,17436,91,23,2806611,"c(-121.8816236, 37.61521066)"
USGS,11179000,ALAMEDA C NR NILES CA,ST,37.58715679,-121.960793,F,NAD83, 85.65,.01,NGVD29,18050004,dv,00060,00003,9032,1891-01-01,2020-11-17,47436,129,40,2806725,"c(-121.960793, 37.58715679)"
USGS,11180700,ALAMEDA C FLOOD CHANNEL A UNION CITY CA,ST,37.58576818,-122.0482955,F,NAD83, 4.13,.01,NGVD29,18050004,dv,00060,00003,9043,1958-10-01,2020-11-17,22694,62,40,2805109,"c(-122.0482955, 37.58576818)"
USGS,11180900,CROW C NR HAYWARD CA,ST,37.70493008,-122.0438508,S,NAD83, 270, 10,NGVD29,18050004,dv,00060,00003,9052,1997-10-01,2020-11-17,8449,23,40,2803935,"c(-122.0438508, 37.70493008)"
USGS,11181006,CASTRO VALLEY C A KNOX ST AT CASTRO VAL CA,ST,37.68215326,-122.079963,S,NAD83, 130, 10,NGVD29,18050004,dv,00060,00003,9068,1978-10-01,1993-10-06,2036,15,13,2803979,"c(-122.079963, 37.68215326)"
USGS,11181008,CASTRO VALLEY C A HAYWARD CA,ST,37.6799311,-122.0805186,F,NAD83,NA,NA,NA,18050004,dv,00060,00003,9069,1971-10-01,2020-11-17,17487,49,40,2803985,"c(-122.0805186, 37.6799311)"
USGS,11181040,SAN LORENZO C A SAN LORENZO CA,ST,37.6840977,-122.1399649,F,NAD83, 6.13,.01,NGVD29,18050004,dv,00060,00003,9070,1967-10-01,2020-11-17,15545,53,40,2804929,"c(-122.1399649, 37.6840977)"
USGS,11181330,TEMESCAL C AB LK TEMESCAL A OAKLAND CA,ST,37.8438154,-122.2274681,F,NAD83,NA,NA,NA,18050002,dv,00060,00003,9076,1979-10-01,1993-10-03,2317,14,13,2805121,"c(-122.2274681, 37.8438154)"
USGS,11182030,RHEEM C A SAN PABLO CA,ST,37.9771453,-122.35386,F,NAD83, 13.63,.01,NGVD29,18050002,dv,00060,00003,9095,1960-12-01,1990-09-30,10896,30,10,1671927,"c(-122.35386, 37.9771453)"
USGS,11182800,SAN RAMON C NR WALNUT CREEK CA,ST,37.8771471,-122.0488513,F,NAD83,NA,NA,NA,18050001,dv,00060,00003,9099,1973-10-01,1992-09-30,6940,19,12,948050140,"c(-122.0488513, 37.8771471)"
USGS,11183600,WALNUT C A CONCORD CA,ST,37.9452008,-122.0496848,F,NAD83, 35.44,.01,NGVD29,18050001,dv,00060,00003,9102,1968-10-01,1992-09-30,8766,24,12,2789571,"c(-122.0496848, 37.9452008)"
USGS,11185500,KERN R NO 3 CN NR KERNVILLE CA,ST,35.90550439,-118.467586,F,NAD83,NA,NA,NA,18030001,dv,00060,00003,213495,1921-04-01,2019-09-30,28308,98,39,14971773,"c(-118.467586, 35.90550439)"
USGS,11186000,KERN R NR KERNVILLE (RIVER ONLY) CA,ST,35.94522615,-118.4775862,F,NAD83, 3620.00, 20,NGVD29,18030001,dv,00060,00003,213497,1960-10-01,2019-09-30,21549,59,39,14971711,"c(-118.4775862, 35.94522615)"
USGS,11186001,COMBINED FLOW OF KERN R AND KERN R NO 3 CA,ST,35.94522615,-118.4775862,F,NAD83,NA,NA,NA,18030001,dv,00060,00003,213499,1911-10-01,2019-09-30,39447,108,39,14971711,"c(-118.4775862, 35.94522615)"
USGS,11187000,KERN R A KERNVILLE CA,ST,35.7543954,-118.4234182,F,NAD83, 2621.57,.01,NGVD29,18030001,dv,00060,00003,9127,1905-01-01,1993-10-13,17545,88,13,14972877,"c(-118.4234182, 35.7543954)"
USGS,11187500,BOREL CN BL ISABELLA DAM CA,ST,35.6421749,-118.4700856,F,NAD83,NA,NA,NA,18030003,dv,00060,00003,213505,1910-01-01,2019-09-30,36067,109,39,14940680,"c(-118.4700856, 35.6421749)"
USGS,11189500,SF KERN R NR ONYX CA,ST,35.7374516,-118.173689,F,NAD83, 2900.00, 20,NGVD29,18030002,dv,00060,00003,9133,1911-09-12,2020-11-17,34364,109,40,14961121,"c(-118.173689, 35.7374516)"
USGS,11191000,KERN R BL ISABELLA DAM CA,ST,35.6391193,-118.4848082,F,NAD83, 2435.07,.01,NGVD29,18030003,dv,00060,00003,9139,1945-10-01,1993-04-30,16539,48,13,14940676,"c(-118.4848082, 35.6391193)"
USGS,11192000,KERN R NO 1 CONDUIT NR DEMOCRAT SPRINGS CA,ST,35.49717785,-118.692589,F,NAD83,NA,NA,NA,18030003,dv,00060,00003,213509,1975-10-01,2019-09-30,16071,44,39,14943860,"c(-118.692589, 35.49717785)"
USGS,11192500,KERN R NR DEMOCRAT SPRINGS(RIVER ONLY) CA,ST,35.52078857,-118.6770332,F,NAD83, 1837.70,.01,NGVD29,18030003,dv,00060,00003,213511,1950-07-26,2019-09-30,22712,69,39,14940950,"c(-118.6770332, 35.52078857)"
USGS,11192501,KERN R NR DEMOCRAT SPRINGS (TOTAL FLOW) CA,ST,35.52078857,-118.6770332,F,NAD83,NA,NA,NA,18030003,dv,00060,00003,213514,1950-10-01,2019-09-30,25202,69,39,14940950,"c(-118.6770332, 35.52078857)"
USGS,11192940,KERN CYN PH NR BAKERSFIELD CA,ST,35.439957,-118.7959262,F,NAD83,NA,NA,NA,18030003,dv,00060,00003,213524,1980-10-01,2019-09-30,11657,39,39,14946890,"c(-118.7959262, 35.439957)"
USGS,11192950,KERN R BL KERN CYN PH DIV DAM NR BAKERSFIELD CA,ST,35.46023439,-118.7795364,S,NAD83, 975, 10,NGVD29,18030003,dv,00060,00003,213525,1987-10-01,2019-09-30,11307,32,39,14946890,"c(-118.7795364, 35.46023439)"
USGS,11193010,RIO BRAVO PP NR BAKERSFIELD CA,ST,35.430235,-118.822594,F,NAD83,NA,NA,NA,18030003,dv,00060,00003,213526,1989-10-01,2019-09-30,9492,30,39,17173722,"c(-118.822594, 35.430235)"
USGS,11193020,KERN R A RIO BRAVO PP DIV DAM NR BKRSFLD CA,ST,35.430235,-118.822594,F,NAD83,NA,NA,NA,18030003,dv,00060,00003,213527,1989-10-01,2018-09-30,8655,29,38,17173722,"c(-118.822594, 35.430235)"
USGS,11193030,KERN R FW RL A RIO BRAVO PP DIV DAM NR BAKRSFLD CA,ST,35.430235,-118.822594,F,NAD83,NA,NA,NA,18030003,dv,00060,00003,234816,1989-10-01,2017-09-30,8379,28,37,17173722,"c(-118.822594, 35.430235)"
USGS,11193031,COMBINED FLOW OF 11193020 + 11193030 + 11193032 CA,ST,35.430235,-118.822594,F,NAD83,NA,NA,NA,18030003,dv,00060,00003,213532,1989-10-01,2017-09-30,9099,28,37,17173722,"c(-118.822594, 35.430235)"
USGS,11193032,KERN R A RIO BRAVO PP BYPASS FLOW IN DAM NR BKSFLD,ST,35.430235,-118.822594,S,NAD83, 678.17,.01,NGVD29,18030003,dv,00060,00003,213537,1998-10-01,2018-09-30,5113,20,38,17173722,"c(-118.822594, 35.430235)"
USGS,11200800,DEER C NR FOUNTAIN SPRINGS CA,ST,35.94161745,-118.8228702,F,NAD83, 980, 20,NGVD29,18030005,dv,00060,00003,9168,1968-09-01,2020-11-17,19071,52,40,14934716,"c(-118.8228702, 35.94161745)"
USGS,11201450,PGE TULE R CONDUIT BL TULE R DD NR SPRINGVILLE CA,ST,36.19216797,-118.6575909,S,NAD83, 4040, 20,NGVD29,18030006,dv,00060,00003,213539,1994-10-01,2019-09-30,9131,25,39,14930941,"c(-118.6575909, 36.19216797)"
USGS,11201456,NF OF MF TULE R BL DIV DAM NR SPRINGVILLE CA,ST,36.19244575,-118.6578687,S,NAD83, 4000, 20,NGVD29,18030006,dv,00060,00003,213538,1994-10-01,2019-09-30,8223,25,39,14930941,"c(-118.6578687, 36.19244575)"
USGS,11201700,PGE TULE R PH NR SPRINGVILLE CA,ST,36.16328019,-118.706758,F,NAD83,NA,NA,NA,18030006,dv,00060,00003,213540,1985-10-01,2019-09-30,12418,34,39,14930951,"c(-118.706758, 36.16328019)"
USGS,11201800,NF OF MF TULE R BL HOSSACK C NR SPRINGVILLE CA,ST,36.18939034,-118.6645355,S,NAD83, 3840, 20,NGVD29,18030006,dv,00060,00003,9174,1908-10-01,1995-09-04,1573,87,15,14930291,"c(-118.6645355, 36.18939034)"
USGS,11201850,NF OF MF TULE R BL DOYLE SP DIV NR SPRINGVILLE,ST,36.18855707,-118.6678689,S,NAD83, 3740, 20,NGVD29,18030006,dv,00060,00003,234817,1994-11-03,2016-01-17,546,22,36,14930291,"c(-118.6678689, 36.18855707)"
USGS,11202000,NF OF MF TULE R NR SPRINGVILLE (RIVER ONLY) CA,ST,36.17466878,-118.6956469,F,NAD83,NA,NA,NA,18030006,dv,00060,00003,213542,1939-12-01,2019-09-30,26967,80,39,14930339,"c(-118.6956469, 36.17466878)"
USGS,11202001,NF OF MF TULE R NR SPRINGVILLE (TOTAL FLOW) CA,ST,36.17466878,-118.6956469,F,NAD83,NA,NA,NA,18030006,dv,00060,00003,213543,1939-10-01,2019-09-30,29220,80,39,14930339,"c(-118.6956469, 36.17466878)"
USGS,11202700,SCE TULE R CONDUIT NR SPRINGVILLE CA,ST,36.16161358,-118.709258,F,NAD83,NA,NA,NA,18030006,dv,00060,00003,9178,1975-10-01,2002-09-29,9861,27,22,14930953,"c(-118.709258, 36.16161358)"
USGS,11202710,MF TULE R BL INTAKE AB SPRINGVILLE CA,ST,36.1613358,-118.7095358,F,NAD83,NA,NA,NA,18030006,dv,00060,00003,213546,1988-10-01,2019-09-30,10957,31,39,14930953,"c(-118.7095358, 36.1613358)"
USGS,11202711,MF TULE R BL IT AB SV+SCE CO TULE R CD COMBINED CA,ST,36.161058,-118.7078691,F,NAD83,NA,NA,NA,18030006,dv,00060,00003,9180,1988-10-01,2002-09-29,4746,14,22,14930351,"c(-118.7078691, 36.161058)"
USGS,11202750,MF TULE R AB SPRINGVILLE CA,ST,36.14994758,-118.749814,F,NAD83,NA,NA,NA,18030006,dv,00060,00003,9181,1986-10-01,1999-09-29,1094,13,19,14930955,"c(-118.749814, 36.14994758)"
USGS,11202838,SCE TULE R CONDUIT A PP NR SPRINGVILLE CA,ST,36.13527778,-118.788611,S,NAD83, 1240, 20,NGVD29,18030006,dv,00060,00003,213547,2002-10-01,2019-09-30,6209,17,39,14930957,"c(-118.788611, 36.13527778)"
USGS,11203220,TULE R A HWY 190 NR SPRINGVILLE CA,ST,36.10050536,-118.86954,F,NAD83,NA,NA,NA,18030006,dv,00060,00003,9188,1968-03-21,1991-09-30,8481,23,11,14930547,"c(-118.86954, 36.10050536)"
USGS,11204500,SF TULE R NR SUCCESS CA,ST,36.04245027,-118.8575946,F,NAD83, 770.00, 20,NGVD29,18030006,dv,00060,00003,9212,1930-07-01,1990-09-30,21580,60,10,14930723,"c(-118.8575946, 36.04245027)"
USGS,11204900,TULE R BL SUCCESS DAM CA,ST,36.05633997,-118.9237086,F,NAD83, 536.00, 10,NGVD29,18030006,dv,00060,00003,9217,1960-10-01,1990-09-30,10957,30,10,17159708,"c(-118.9237086, 36.05633997)"
USGS,11206000,MF KAWEAH R NO 3 CONDUIT NR POTWISHA CAMP CA,ST,36.51133438,-118.7975983,F,NAD83,NA,NA,NA,18030007,dv,00060,00003,9219,1975-10-01,2002-09-29,9861,27,22,948030127,"c(-118.7975983, 36.51133438)"
USGS,11206500,MF KAWEAH R NR POTWISHA CAMP(RIVER ONLY) CA,ST,36.51300095,-118.7917648,F,NAD83, 2190, 20,NGVD29,18030007,dv,00060,00003,213548,1949-07-12,2019-09-28,21691,70,39,948030127,"c(-118.7917648, 36.51300095)"
USGS,11206501,MF KAWEAH R NR POTWISHA CAMP(TOTAL FLOW) CA,ST,36.5132787,-118.7917648,F,NAD83,NA,NA,NA,18030007,dv,00060,00003,9224,1949-07-01,2002-09-29,19449,53,22,948030127,"c(-118.7917648, 36.5132787)"
USGS,11207500,MARBLE F KAWEAH R NO 3 CONDUIT A POTWISHA CA,ST,36.51938994,-118.8009319,F,NAD83,NA,NA,NA,18030007,dv,00060,00003,9230,1975-10-01,2002-09-29,9861,27,22,14918005,"c(-118.8009319, 36.51938994)"
USGS,11208001,MARBLE F KAWEAH R (TOTAL FLOW) A POTWISHA CAMP CA,ST,36.5188344,-118.8017652,F,NAD83,NA,NA,NA,18030007,dv,00060,00003,9236,1950-10-01,2002-09-29,18992,52,22,14918005,"c(-118.8017652, 36.5188344)"
USGS,11208565,MF KAWEAH R CONDUIT NO 3 A PP NR HAMMOND CA,ST,36.4861111,-118.8355556,S,NAD83, 1400, 20,NGVD29,18030007,dv,00060,00003,213550,2002-10-01,2019-09-30,6209,17,39,14922135,"c(-118.8355556, 36.4861111)"
USGS,11208600,KAWEAH R BL CONDUIT NO. 2 NR HAMMOND CA,ST,36.48439065,-118.8359322,S,NAD83, 1380, 20,NGVD29,18030007,dv,00060,00003,213551,1993-10-01,2019-09-30,9496,26,39,14922147,"c(-118.8359322, 36.48439065)"
USGS,11208720,EF KAWEAH R CONDUIT 1 NR THREE RIVERS CA,ST,36.45133464,-118.7895417,S,NAD83, 2600, 20,NGVD29,18030007,dv,00060,00003,9251,1974-10-01,2002-09-29,4746,28,22,14922311,"c(-118.7895417, 36.45133464)"
USGS,11208730,EF KAWEAH R NR THREE RIVERS CA,ST,36.4513346,-118.7884306,S,NAD83, 2700, 20,NGVD29,18030007,dv,00060,00003,213559,1952-06-01,2019-09-30,18383,67,39,14922311,"c(-118.7884306, 36.4513346)"
USGS,11208731,COMBINED FLOW EF KAWEAH R NR THREE RIVERS CA,ST,36.4513346,-118.7884306,S,NAD83, 2700, 20,NGVD29,18030007,dv,00060,00003,9255,1952-06-01,2002-09-29,12171,50,22,14922311,"c(-118.7884306, 36.4513346)"
USGS,11208800,EF KAWEAH R CONDUIT 1 A PP NR HAMMOND CA,ST,36.46522449,-118.862877,S,NAD83, 1100, 20,NGVD29,18030007,dv,00060,00003,213561,2002-10-01,2019-09-30,6209,17,39,14922197,"c(-118.862877, 36.46522449)"
USGS,11208818,KAWEAH R CONDUIT NO 2 A PP NR HAMMOND CA,ST,36.46166667,-118.8794444,S,NAD83, 1010, 20,NGVD29,18030007,dv,00060,00003,213562,2002-10-01,2019-09-30,6209,17,39,14922227,"c(-118.8794444, 36.46166667)"
USGS,11210100,SF KAWEAH R A THREE RIVERS CA,ST,36.4166144,-118.9142668,F,NAD83, 807.22,.01,NGVD29,18030007,dv,00060,00003,9266,1958-10-01,1990-09-30,11688,32,10,14922415,"c(-118.9142668, 36.4166144)"
USGS,11210950,KAWEAH R BL TERMINUS DAM CA,ST,36.4141157,-119.0126028,F,NAD83,NA,NA,NA,18030007,dv,00060,00003,9273,1961-10-01,1990-09-30,10592,29,10,17192788,"c(-119.0126028, 36.4141157)"
USGS,11211300,DRY C NR LEMONCOVE CA,ST,36.44744896,-119.0281594,F,NAD83,NA,NA,NA,18030007,dv,00060,00003,9274,1959-10-01,1994-09-30,12784,35,14,17152974,"c(-119.0281594, 36.44744896)"
USGS,11214540,HELMS PP NR WISHON RE CA,ST,37.03938878,-118.9553892,F,NAD83,NA,NA,NA,18030010,dv,00060,00003,213563,1989-10-01,2019-09-30,10957,30,39,22049617,"c(-118.9553892, 37.03938878)"
USGS,11214600,HELMS C BL COURTRIGHT DAM CA,ST,37.07633329,-118.9687234,F,NAD83,NA,NA,NA,18030010,dv,00060,00003,213603,1958-10-01,2019-09-30,22168,61,39,22048993,"c(-118.9687234, 37.07633329)"
USGS,11214900,NF KINGS R BL WISHON RES CA,ST,37.00133394,-118.9731668,F,NAD83,NA,NA,NA,18030010,dv,00060,00003,213606,1986-10-01,2019-04-22,7030,33,39,22049247,"c(-118.9731668, 37.00133394)"
USGS,11215000,NF KINGS R NR CLIFF CAMP CA,ST,36.99383417,-118.9812225,F,NAD83, 6143.95,.01,NGVD29,18030010,dv,00060,00003,213607,1921-10-01,2019-09-30,32024,98,39,22057895,"c(-118.9812225, 36.99383417)"
USGS,11216050,HAAS PH NR BALCH CAMP CA,ST,36.92772397,-119.017612,F,NAD83,NA,NA,NA,18030010,dv,00060,00003,213609,1980-10-01,2019-09-30,12783,39,39,22050443,"c(-119.017612, 36.92772397)"
USGS,11216200,NF KINGS R BL BALCH DIV DAM CA,ST,36.90272435,-119.0509463,F,NAD83,NA,NA,NA,18030010,dv,00060,00003,213612,1983-10-01,2019-09-30,12785,36,39,22050473,"c(-119.0509463, 36.90272435)"
USGS,11216300,BALCH PH NR FRESNO (NO1 & NO2 COMBINED) CA,ST,36.90994684,-119.0876145,F,NAD83,NA,NA,NA,18030010,dv,00060,00003,213621,1980-10-01,2019-09-30,12782,39,39,22057159,"c(-119.0876145, 36.90994684)"
USGS,11216400,DINKEY C SIPHON FISH RELEASE A BALCH CAMP CA,ST,36.9080027,-119.1251159,F,NAD83,NA,NA,NA,18030010,dv,00060,00003,213622,1986-10-01,2019-09-30,12031,33,39,22050467,"c(-119.1251159, 36.9080027)"
USGS,11216500,NF KINGS R AB DINKEY C A BALCH CAMP CA,ST,36.90328046,-119.1215046,F,NAD83,NA,NA,NA,18030010,dv,00060,00003,213623,1919-10-01,2019-09-30,25750,100,39,22050465,"c(-119.1215046, 36.90328046)"
USGS,11218400,NF KINGS R BL DINKEY C NR BALCH CAMP CA,ST,36.87966948,-119.1287268,F,NAD83,NA,NA,NA,18030010,dv,00060,00003,213627,1960-04-01,2019-09-30,21732,59,39,22057161,"c(-119.1287268, 36.87966948)"
USGS,11218501,COMBINED FLOW KINGS R BL N F & KINGS R PP CA,ST,36.87466959,-119.1417828,F,NAD83,NA,NA,NA,18030010,dv,00060,00003,9318,1952-01-01,1993-09-29,15248,41,13,22050527,"c(-119.1417828, 36.87466959)"
USGS,11218700,KINGS R PH NR BALCH CAMP CA,ST,36.88828079,-119.1584503,F,NAD83,NA,NA,NA,18030010,dv,00060,00003,213628,1969-10-01,2019-09-30,16439,50,39,22057253,"c(-119.1584503, 36.88828079)"
USGS,11221500,KINGS R BL PINE FLAT DAM CA,ST,36.8305045,-119.3362347,F,NAD83, 556.97,.01,NGVD29,18030012,dv,00060,00003,9326,1954-01-01,1990-10-04,13426,36,10,17149774,"c(-119.3362347, 36.8305045)"
USGS,11221700,MILL C NR PIEDRA CA,ST,36.81856014,-119.3417904,F,NAD83, 550, 10,NGVD29,18030012,dv,00060,00003,9327,1957-10-01,1994-09-30,13514,37,14,14907219,"c(-119.3417904, 36.81856014)"
USGS,11224000,MF SAN JOAQUIN R NR MAMMOTH LAKES CA,ST,37.63194444,-119.0863889,U,NAD83, 7580, 33,NGVD29,18040006,dv,00060,00003,9329,2009-10-27,2020-11-17,3866,11,40,17112805,"c(-119.0863889, 37.63194444)"
USGS,11229500,WARD TUNNEL A INTAKE A FLORENCE LAKE CA,ST,37.2721651,-118.9723379,F,NAD83, 7213.89, 20,NGVD29,18040006,dv,00060,00003,213629,1925-05-01,2019-09-30,34395,94,39,17119593,"c(-118.9723379, 37.2721651)"
USGS,11230070,SF SAN JOAQUIN R AB HOOPER C NR FLORENCE LAKE CA,ST,37.291331,-118.9573386,5,NAD83, 7210, 20,NGVD29,18040006,dv,00060,00003,213632,2009-10-01,2019-09-30,3652,10,39,17119107,"c(-118.9573386, 37.291331)"
USGS,11230200,HOOPER C BL DIV DAM NR FLORENCE LAKE CA,ST,37.305775,-118.9506724,F,NAD83, 7440, 20,NGVD29,18040006,dv,00060,00003,213633,1986-10-01,2019-09-30,12053,33,39,17118415,"c(-118.9506724, 37.305775)"
USGS,11230215,SF SAN JOAQUIN R BL HOOPER C NR FLORENCE LAKE CA,ST,37.3096642,-118.9620614,F,NAD83, 6949.41,.05,NGVD29,18040006,dv,00060,00003,238142,1975-10-01,2019-09-30,15591,44,39,948040328,"c(-118.9620614, 37.3096642)"
USGS,11230520,BEAR C CONDUIT NR LAKE THOMAS A EDISON CA,ST,37.3360531,-118.9753956,F,NAD83, 7340,.05,NGVD29,18040006,dv,00060,00003,213637,1986-10-01,2019-09-30,11991,33,39,17118355,"c(-118.9753956, 37.3360531)"
USGS,11230530,BEAR C BELOW DIV DAM NR LAKE THOMAS A EDISON CA,ST,37.33549758,-118.9756734,F,NAD83, 7338.30,.05,NGVD29,18040006,dv,00060,00003,213639,1986-10-01,2019-09-30,11991,33,39,17118355,"c(-118.9756734, 37.33549758)"
USGS,11230560,CHINQUAPIN C BL DIV DAM NR BIG C CA,ST,37.3071656,-119.0198395,F,NAD83, 7260, 20,NGVD29,18040006,dv,00060,00003,213650,1987-04-17,2003-07-08,826,16,23,17116157,"c(-119.0198395, 37.3071656)"
USGS,11230600,CAMP 62 C BL DIV DAM NR BIG C CA,ST,37.30883228,-119.0278953,F,NAD83, 7320, 20,NGVD29,18040006,dv,00060,00003,213653,1987-04-16,2008-07-08,1181,21,28,17116157,"c(-119.0278953, 37.30883228)"
USGS,11230650,BOLSILLO C AB DIV DAM NR BIG CREEK CA,ST,37.3099434,-119.0392846,S,NAD83,NA,NA,NA,18040006,dv,00060,00003,9349,1985-10-01,1995-09-29,728,10,15,17116147,"c(-119.0392846, 37.3099434)"
USGS,11230670,BOLSILLO C BL DIV DAM NR BIG CREEK CA,ST,37.31188785,-119.0406735,F,NAD83, 7600, 20,NGVD29,18040006,dv,00060,00003,213654,1985-10-01,2005-07-21,1752,20,25,17116147,"c(-119.0406735, 37.31188785)"
USGS,11231500,MONO C BL LK THOMAS A EDISON CA,ST,37.361331,-118.992063,F,NAD83, 7380, 20,NGVD29,18040006,dv,00060,00003,213657,1921-10-01,2019-09-30,35794,98,39,17119099,"c(-118.992063, 37.361331)"
USGS,11231550,MONO C CONDUIT NR MONO HOT SPRINGS CA,ST,37.35994237,-118.9984518,F,NAD83, 7336.36,.05,NGVD29,18040006,dv,00060,00003,213666,1970-10-01,2019-09-30,12783,49,39,17119099,"c(-118.9984518, 37.35994237)"
USGS,11231551,MONO BEAR CONDUIT NR MONO HOT SPRINGS CA,ST,37.31305556,-119.0241667,S,NAD83, 7040, 20,NGVD29,18040006,dv,00060,00003,213667,2009-10-01,2019-09-30,3652,10,39,17116157,"c(-119.0241667, 37.31305556)"
USGS,11231600,MONO C BL DIV DAM NR MONO HOT SPRINGS CA,ST,37.35994237,-118.9984518,F,NAD83, 7330, 20,NGVD29,18040006,dv,00060,00003,213669,1970-10-01,2019-09-30,13576,49,39,17119099,"c(-118.9984518, 37.35994237)"
USGS,11231700,WARM C BL DIV DAM NR LK THOMAS A EDISON CA,ST,37.39188657,-119.0284533,F,NAD83, 8030, 20,NGVD29,18040006,dv,00060,00003,213671,1986-10-01,2016-09-30,2234,30,36,17115015,"c(-119.0284533, 37.39188657)"
USGS,11234750,MAMMOTH POOL FISHWATER TURBINE NR BIG CREEK CA,ST,37.32216656,-119.3248501,F,NAD83, 2948.91,.01,NGVD29,18040006,dv,00060,00003,213729,1977-10-01,2019-09-30,10430,42,39,17115185,"c(-119.3248501, 37.32216656)"
USGS,11234760,SAN JOAQUIN R AB SHAKEFLAT C NR BIG CREEK CA,ST,37.3166111,-119.3295725,F,NAD83, 2865.50, 20,NGVD29,18040006,dv,00060,00003,213748,1959-10-01,2019-09-30,21915,60,39,17115185,"c(-119.3295725, 37.3166111)"
USGS,11235100,MAMMOTH POOL PP NR BIG CREEK CA,ST,37.22494599,-119.3379052,F,NAD83, 2230, 20,NGVD29,18040006,dv,00060,00003,213732,1980-10-01,2019-09-30,13514,39,39,17115461,"c(-119.3379052, 37.22494599)"
USGS,11235500,PORTAL POWERPLANT AT HUNTINGTON LAKE CA,ST,37.25688909,-119.1592869,F,NAD83, 6999.00,.05,NGVD29,18040006,dv,00060,00003,213733,1927-10-01,2019-09-30,33603,92,39,17116171,"c(-119.1592869, 37.25688909)"
USGS,11237000,BIG C BL HUNTINGTON LK CA,ST,37.2213341,-119.2126217,F,NAD83, 6630, 20,NGVD29,18040006,dv,00060,00003,213736,1925-06-09,2019-09-30,28603,94,39,948040323,"c(-119.2126217, 37.2213341)"
USGS,11237600,PITMAN C SHAFT BL TAMARACK C NR BIG CREEK CA,ST,37.1982788,-119.2142883,F,NAD83, 7010, 32,NGVD29,18040006,dv,00060,00003,213739,1986-10-01,2019-09-30,11758,33,39,17116209,"c(-119.2142883, 37.1982788)"
USGS,11237700,PITMAN C NR TAMARACK MOUNTAIN CA,ST,37.19911215,-119.2151217,F,NAD83, 7000, 20,NGVD29,18040006,dv,00060,00003,213740,1986-10-01,2019-09-30,11759,33,39,17116209,"c(-119.2151217, 37.19911215)"
USGS,11238100,BIG C PH NO 1 AT BIG CREEK CA,ST,37.2041122,-119.2398448,F,NAD83, 4820, 20,NGVD29,18040006,dv,00060,00003,213741,1980-10-01,2019-09-30,13149,39,39,17116561,"c(-119.2398448, 37.2041122)"
